"","Plot","Plant ID","mean","coverage_rate","incidence_rate","severity","plot_count","mummi_rate","plot_id","range","row","rep","field","plot","coverage","block","coverage_count","severity_new"
"1386","19DN2041","19DN2041.07",3.8,0.3,0.7,"+",10,0,"19DN2041",10,5,2,"MF-700","B73",0,3,3,"3"
"1387","19DN2042","19DN2042.06",1.22222222222222,0.333333333333333,0.666666666666667,"+",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"3"
"1388","19DN2042","19DN2042.01",1.22222222222222,0.333333333333333,0.666666666666667,"+",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"3"
"1389","19DN2042","19DN2042.03",1.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"1"
"1390","19DN2042","19DN2042.09",1.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"2"
"1391","19DN2042","19DN2042.05",1.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"2"
"1392","19DN2042","19DN2042.02",1.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"2"
"1393","19DN2042","19DN2042.08",1.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"1"
"1394","19DN2042","19DN2042.07",1.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"1"
"1395","19DN2042","19DN2042.04",1.22222222222222,0.333333333333333,0.666666666666667,"+",9,0,"19DN2042",10,6,2,"MF-700","TBBC3-058",0,3,3,"3"
"1396","19DN2043","19DN2043.09",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1397","19DN2043","19DN2043.01",6.2,0.1,0.9,"",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"2"
"1398","19DN2043","19DN2043.03",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1399","19DN2043","19DN2043.06",6.2,0.1,0.9,"-",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"1"
"1400","19DN2043","19DN2043.02",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1401","19DN2043","19DN2043.10",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1402","19DN2043","19DN2043.08",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1403","19DN2043","19DN2043.05",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1404","19DN2043","19DN2043.07",6.2,0.1,0.9,"-",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"1"
"1405","19DN2043","19DN2043.04",6.2,0.1,0.9,"+",10,0,"19DN2043",10,7,2,"MF-700","TBBC3-045",0,3,1,"3"
"1406","19DN2044","19DN2044.02",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1407","19DN2044","19DN2044.03",1.1,0.6,0.4,"-",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"1"
"1408","19DN2044","19DN2044.01",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1409","19DN2044","19DN2044.07",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1410","19DN2044","19DN2044.06",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1411","19DN2044","19DN2044.04",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1412","19DN2044","19DN2044.09",1.1,0.6,0.4,"-",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"1"
"1413","19DN2044","19DN2044.08",1.1,0.6,0.4,"-",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"1"
"1414","19DN2044","19DN2044.10",1.1,0.6,0.4,"+",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"3"
"1415","19DN2044","19DN2044.05",1.1,0.6,0.4,"",10,0,"19DN2044",10,8,2,"MF-700","NC344",0,3,6,"2"
"1416","19DN2045","19DN2045.03",1.8,0.6,0.4,"",5,0,"19DN2045",10,9,2,"MF-700","M37W",0,3,3,"2"
"1417","19DN2045","19DN2045.04",1.8,0.6,0.4,"-",5,0,"19DN2045",10,9,2,"MF-700","M37W",0,3,3,"1"
"1418","19DN2045","19DN2045.05",1.8,0.6,0.4,"-",5,0,"19DN2045",10,9,2,"MF-700","M37W",0,3,3,"1"
"1419","19DN2045","19DN2045.01",1.8,0.6,0.4,"",5,0,"19DN2045",10,9,2,"MF-700","M37W",0,3,3,"2"
"1420","19DN2045","19DN2045.02",1.8,0.6,0.4,"",5,0,"19DN2045",10,9,2,"MF-700","M37W",0,3,3,"2"
"1421","19DN2046","19DN2046.04",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1422","19DN2046","19DN2046.10",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1423","19DN2046","19DN2046.07",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1424","19DN2046","19DN2046.03",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1425","19DN2046","19DN2046.02",3.6,0.2,0.8,"",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"2"
"1426","19DN2046","19DN2046.01",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1427","19DN2046","19DN2046.06",3.6,0.2,0.8,"",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"2"
"1428","19DN2046","19DN2046.05",3.6,0.2,0.8,"-",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"1"
"1429","19DN2046","19DN2046.08",3.6,0.2,0.8,"+",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"3"
"1430","19DN2046","19DN2046.09",3.6,0.2,0.8,"+",10,0,"19DN2046",10,10,2,"MF-700","B73",0,4,2,"3"
"1431","19DN2047","19DN2047.08",5.11111111111111,0.111111111111111,0.888888888888889,"+",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"3"
"1432","19DN2047","19DN2047.02",5.11111111111111,0.111111111111111,0.888888888888889,"+",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"3"
"1433","19DN2047","19DN2047.03",5.11111111111111,0.111111111111111,0.888888888888889,"+",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"3"
"1434","19DN2047","19DN2047.05",5.11111111111111,0.111111111111111,0.888888888888889,"",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"2"
"1435","19DN2047","19DN2047.07",5.11111111111111,0.111111111111111,0.888888888888889,"-",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"1"
"1436","19DN2047","19DN2047.01",5.11111111111111,0.111111111111111,0.888888888888889,"-",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"1"
"1437","19DN2047","19DN2047.06",5.11111111111111,0.111111111111111,0.888888888888889,"-",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"1"
"1438","19DN2047","19DN2047.09",5.11111111111111,0.111111111111111,0.888888888888889,"-",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"1"
"1439","19DN2047","19DN2047.04",5.11111111111111,0.111111111111111,0.888888888888889,"-",9,0,"19DN2047",10,11,2,"MF-700","TBBC3-072",0,4,1,"1"
"1440","19DN2048","19DN2048.08",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1441","19DN2048","19DN2048.06",1.22222222222222,0.666666666666667,0.333333333333333,"-",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"1"
"1442","19DN2048","19DN2048.07",1.22222222222222,0.666666666666667,0.333333333333333,"+",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"3"
"1443","19DN2048","19DN2048.03",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1444","19DN2048","19DN2048.02",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1445","19DN2048","19DN2048.09",1.22222222222222,0.666666666666667,0.333333333333333,"-",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"1"
"1446","19DN2048","19DN2048.04",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1447","19DN2048","19DN2048.05",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1448","19DN2048","19DN2048.01",1.22222222222222,0.666666666666667,0.333333333333333,"",9,0,"19DN2048",10,12,2,"MF-700","Oh7B",0,4,6,"2"
"1449","19DN2049","19DN2049.02",2.8,0.6,0.4,"",5,0,"19DN2049",10,13,2,"MF-700","M37W",0,4,3,"2"
"1450","19DN2049","19DN2049.01",2.8,0.6,0.4,"",5,0,"19DN2049",10,13,2,"MF-700","M37W",0,4,3,"2"
"1451","19DN2049","19DN2049.05",2.8,0.6,0.4,"+",5,0,"19DN2049",10,13,2,"MF-700","M37W",0,4,3,"3"
"1452","19DN2049","19DN2049.03",2.8,0.6,0.4,"",5,0,"19DN2049",10,13,2,"MF-700","M37W",0,4,3,"2"
"1453","19DN2049","19DN2049.04",2.8,0.6,0.4,"+",5,0,"19DN2049",10,13,2,"MF-700","M37W",0,4,3,"3"
"1454","19DN2050","19DN2050.06",3,0.5,0.5,"",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"2"
"1455","19DN2050","19DN2050.04",3,0.5,0.5,"",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"2"
"1456","19DN2050","19DN2050.08",3,0.5,0.5,"+",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"3"
"1457","19DN2050","19DN2050.10",3,0.5,0.5,"",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"2"
"1458","19DN2050","19DN2050.05",3,0.5,0.5,"",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"2"
"1459","19DN2050","19DN2050.01",3,0.5,0.5,"+",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"3"
"1460","19DN2050","19DN2050.03",3,0.5,0.5,"-",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"1"
"1461","19DN2050","19DN2050.09",3,0.5,0.5,"-",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"1"
"1462","19DN2050","19DN2050.02",3,0.5,0.5,"+",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"3"
"1463","19DN2050","19DN2050.07",3,0.5,0.5,"",10,0,"19DN2050",10,14,2,"MF-700","TBBC3-069",0,4,5,"2"
"1464","19DN2051","19DN2051.05",4.3,0.3,0.7,"",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"2"
"1465","19DN2051","19DN2051.09",4.3,0.3,0.7,"",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"2"
"1466","19DN2051","19DN2051.06",4.3,0.3,0.7,"+",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"3"
"1467","19DN2051","19DN2051.10",4.3,0.3,0.7,"-",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"1"
"1468","19DN2051","19DN2051.03",4.3,0.3,0.7,"+",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"3"
"1469","19DN2051","19DN2051.07",4.3,0.3,0.7,"+",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"3"
"1470","19DN2051","19DN2051.04",4.3,0.3,0.7,"+",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"3"
"1471","19DN2051","19DN2051.02",4.3,0.3,0.7,"",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"2"
"1472","19DN2051","19DN2051.01",4.3,0.3,0.7,"-",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"1"
"1473","19DN2051","19DN2051.08",4.3,0.3,0.7,"+",10,0,"19DN2051",10,15,2,"MF-700","TBBC3-057",0,4,3,"3"
"1474","19DN2052","19DN2052.10",2.1,0.6,0.4,"-",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"1"
"1475","19DN2052","19DN2052.07",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1476","19DN2052","19DN2052.04",2.1,0.6,0.4,"+",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"3"
"1477","19DN2052","19DN2052.02",2.1,0.6,0.4,"-",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"1"
"1478","19DN2052","19DN2052.03",2.1,0.6,0.4,"+",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"3"
"1479","19DN2052","19DN2052.06",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1480","19DN2052","19DN2052.01",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1481","19DN2052","19DN2052.08",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1482","19DN2052","19DN2052.09",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1483","19DN2052","19DN2052.05",2.1,0.6,0.4,"",10,0,"19DN2052",10,16,2,"MF-700","TBBC3-005",0,4,6,"2"
"1484","19DN2053","19DN2053.01",5.9,NA,1,"+",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"3"
"1485","19DN2053","19DN2053.02",5.9,NA,1,"+",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"3"
"1486","19DN2053","19DN2053.03",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1487","19DN2053","19DN2053.04",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1488","19DN2053","19DN2053.05",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1489","19DN2053","19DN2053.06",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1490","19DN2053","19DN2053.07",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1491","19DN2053","19DN2053.08",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1492","19DN2053","19DN2053.10",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1493","19DN2053","19DN2053.09",5.9,NA,1,"-",10,0,"19DN2053",10,17,2,"MF-700","TBBC3-083",NA,4,NA,"1"
"1494","19DN2054","19DN2054.10",2.8,0.2,0.8,"-",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"1"
"1495","19DN2054","19DN2054.09",2.8,0.2,0.8,"",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"2"
"1496","19DN2054","19DN2054.02",2.8,0.2,0.8,"+",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"3"
"1497","19DN2054","19DN2054.08",2.8,0.2,0.8,"-",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"1"
"1498","19DN2054","19DN2054.06",2.8,0.2,0.8,"+",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"3"
"1499","19DN2054","19DN2054.05",2.8,0.2,0.8,"+",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"3"
"1500","19DN2054","19DN2054.07",2.8,0.2,0.8,"+",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"3"
"1501","19DN2054","19DN2054.03",2.8,0.2,0.8,"",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"2"
"1502","19DN2054","19DN2054.01",2.8,0.2,0.8,"-",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"1"
"1503","19DN2054","19DN2054.04",2.8,0.2,0.8,"+",10,0,"19DN2054",10,18,2,"MF-700","TBBC3-088",0,4,2,"3"
"1504","19DN2055","19DN2055.05",0.9,0.7,0.3,"+",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"3"
"1505","19DN2055","19DN2055.07",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1506","19DN2055","19DN2055.09",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1507","19DN2055","19DN2055.01",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1508","19DN2055","19DN2055.02",0.9,0.7,0.3,"-",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"1"
"1509","19DN2055","19DN2055.03",0.9,0.7,0.3,"-",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"1"
"1510","19DN2055","19DN2055.10",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1511","19DN2055","19DN2055.04",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1512","19DN2055","19DN2055.06",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1513","19DN2055","19DN2055.08",0.9,0.7,0.3,"",10,0,"19DN2055",10,19,2,"MF-700","TBBC3-042",0,4,7,"2"
"1514","19DN2056","19DN2056.08",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1515","19DN2056","19DN2056.01",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1516","19DN2056","19DN2056.05",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1517","19DN2056","19DN2056.04",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1518","19DN2056","19DN2056.07",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1519","19DN2056","19DN2056.09",0.333333333333333,0.888888888888889,0.111111111111111,"-",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"1"
"1520","19DN2056","19DN2056.03",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1521","19DN2056","19DN2056.02",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1522","19DN2056","19DN2056.06",0.333333333333333,0.888888888888889,0.111111111111111,"",9,0,"19DN2056",10,20,2,"MF-700","NC344",0,4,8,"2"
"1523","19DN2057","19DN2057.05",4.11111111111111,0.333333333333333,0.666666666666667,"",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"2"
"1524","19DN2057","19DN2057.09",4.11111111111111,0.333333333333333,0.666666666666667,"",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"2"
"1525","19DN2057","19DN2057.02",4.11111111111111,0.333333333333333,0.666666666666667,"-",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"1"
"1526","19DN2057","19DN2057.03",4.11111111111111,0.333333333333333,0.666666666666667,"-",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"1"
"1527","19DN2057","19DN2057.04",4.11111111111111,0.333333333333333,0.666666666666667,"+",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"3"
"1528","19DN2057","19DN2057.07",4.11111111111111,0.333333333333333,0.666666666666667,"-",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"1"
"1529","19DN2057","19DN2057.01",4.11111111111111,0.333333333333333,0.666666666666667,"",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"2"
"1530","19DN2057","19DN2057.08",4.11111111111111,0.333333333333333,0.666666666666667,"+",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"3"
"1531","19DN2057","19DN2057.06",4.11111111111111,0.333333333333333,0.666666666666667,"-",9,0,"19DN2057",10,21,2,"MF-700","TBBC3-085",0,4,3,"1"
"1532","19DN2058","19DN2058.01",4.1,0.2,0.8,"-",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"1"
"1533","19DN2058","19DN2058.02",4.1,0.2,0.8,"+",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"3"
"1534","19DN2058","19DN2058.08",4.1,0.2,0.8,"+",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"3"
"1535","19DN2058","19DN2058.04",4.1,0.2,0.8,"-",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"1"
"1536","19DN2058","19DN2058.03",4.1,0.2,0.8,"",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"2"
"1537","19DN2058","19DN2058.05",4.1,0.2,0.8,"-",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"1"
"1538","19DN2058","19DN2058.10",4.1,0.2,0.8,"+",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"3"
"1539","19DN2058","19DN2058.09",4.1,0.2,0.8,"",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"2"
"1540","19DN2058","19DN2058.07",4.1,0.2,0.8,"+",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"3"
"1541","19DN2058","19DN2058.06",4.1,0.2,0.8,"+",10,0,"19DN2058",10,22,2,"MF-700","TBBC3-060",0,4,2,"3"
"1542","19DN2059","19DN2059.01",6,NA,1,"+",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"3"
"1543","19DN2059","19DN2059.02",6,NA,1,"-",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"1"
"1544","19DN2059","19DN2059.03",6,NA,1,"-",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"1"
"1545","19DN2059","19DN2059.04",6,NA,1,"+",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"3"
"1546","19DN2059","19DN2059.05",6,NA,1,"+",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"3"
"1547","19DN2059","19DN2059.06",6,NA,1,"-",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"1"
"1548","19DN2059","19DN2059.07",6,NA,1,"-",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"1"
"1549","19DN2059","19DN2059.08",6,NA,1,"-",8,0,"19DN2059",10,23,2,"MF-700","TBBC3-046",NA,4,NA,"1"
"1550","19DN2060","19DN2060.03",1.2,0.5,0.5,"-",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"1"
"1551","19DN2060","19DN2060.04",1.2,0.5,0.5,"-",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"1"
"1552","19DN2060","19DN2060.06",1.2,0.5,0.5,"-",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"1"
"1553","19DN2060","19DN2060.07",1.2,0.5,0.5,"-",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"1"
"1554","19DN2060","19DN2060.02",1.2,0.5,0.5,"",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"2"
"1555","19DN2060","19DN2060.01",1.2,0.5,0.5,"",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"2"
"1556","19DN2060","19DN2060.10",1.2,0.5,0.5,"-",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"1"
"1557","19DN2060","19DN2060.08",1.2,0.5,0.5,"",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"2"
"1558","19DN2060","19DN2060.05",1.2,0.5,0.5,"",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"2"
"1559","19DN2060","19DN2060.09",1.2,0.5,0.5,"",10,0,"19DN2060",10,24,2,"MF-700","TBBC3-052",0,4,5,"2"
"1560","19DN2061","19DN2061.05",4.6,0.2,0.8,"+",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"3"
"1561","19DN2061","19DN2061.07",4.6,0.2,0.8,"-",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"1"
"1562","19DN2061","19DN2061.03",4.6,0.2,0.8,"",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"2"
"1563","19DN2061","19DN2061.10",4.6,0.2,0.8,"-",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"1"
"1564","19DN2061","19DN2061.09",4.6,0.2,0.8,"-",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"1"
"1565","19DN2061","19DN2061.01",4.6,0.2,0.8,"",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"2"
"1566","19DN2061","19DN2061.04",4.6,0.2,0.8,"+",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"3"
"1567","19DN2061","19DN2061.06",4.6,0.2,0.8,"+",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"3"
"1568","19DN2061","19DN2061.02",4.6,0.2,0.8,"-",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"1"
"1569","19DN2061","19DN2061.08",4.6,0.2,0.8,"+",10,0,"19DN2061",10,25,2,"MF-700","TBBC3-031",0,5,2,"3"
"1570","19DN2062","19DN2062.10",0.8,0.6,0.4,"",10,0,"19DN2062",10,26,2,"MF-700","TBBC3-078",0,5,6,"2"
